Site No,Old Name,Site/Location ID,Latitude,Longtitude,Road,Carriageway,Network Type,Destination Wireless,Power Source,VMS,CCTV,ANPR,Loops,AID Controller,RSU,Switch,Uplink Radio and Wireless Antenna,DAS Interrogator  And Processor,Smart Pole (AID),Smart Pole (RSU),Group ID,Group ID
A1,A1,N7 W 0.8,"53°18'59.49""N","6°22'33.57""W",N7,WB,Fibre,High Mast,Mains,1,,,,,1,1,,,,,N7E-J1J1A-802E,N7E-J1J1A-00802E
LQ1 (Next to E1),LQ1,N7 E 1,"53°18'57.16""N","6°22'43.14""W",N7,EB ,Fibre,High Mast,Mains,,,,16,1,,1,,,,,N7W-J1J1A-1048W,N7W-J1J1A-01048W
E1,E1,N7 E 1.1,"53°18'56.87""N","6°22'46.99""W",N7,EB,Fibre,High Mast,Mains,,1,,,,,1,,,,,N7E-J1AJ1-1076E,N7E-J1AJ1-01076E
RSU X1,NEW,N7 E 1.3,"53°18'53.34""N","6°22'59.91""W",N7,EB,Fibre,TBC ,Mains,,,,,,1,1,,,,,N7E-J1AJ1-1326E,N7E-J1AJ1-01326E
LR1,LQ2 RED,N7 E 1.5,"53°18'51.51""N","6°23'7.19""W",N7,EB,Fibre,High Mast,Renewable,,,,16,1,,1,,,1,,N7E-J1AJ1-1455E,N7E-J1AJ1-01455E
RSU X2,NEW,N7 E 2.2,"53°18'45.23""N","6°23'42.52""W",N7,EB,Fibre,TBC ,Mains,,,,,,1,1,,,,1,N7E-J1AJ1A-2167E,N7E-J1AJ1A-02167E
LQ2,LQ4,N7 W 2.8,"53°18'33.18""N","6°24'8.54""W",N7,WB,Wireless,High Mast,Mains,,,,16,1,,1,1,,,,N7W-J1AJ2-3222W,N7W-J1AJ2-03222W
LQ3/RSU,LQ5,N7 E 3,"53°18'28.93""N","6°24'18.05""W",N7,EB ,Wireless,High Mast,Mains,,,,12,1,1,1,1,,,,N7E-J2J1A-3032E,N7E-J2J1A-03032E
LR12,LR14,N7 E 3.5,"53°18'17.85""N","6°24'39.01""W",N7,EB,Wireless,High Mast,Renewable,,,,12,1,,1,1,,1,,N7W-J2J1A-3530W,N7W-J2J1A-03530W
,NEW SITE,N7 W 4,"53°18'9.80""N","6°25'0.98""W",N7,WB,Wireless,High Mast,Renewable,,,,12,1,,1,1,,1,,N7W-J2J2-3971W,N7W-J2J2-03971W
A2,A2,N7 E/W 4.2,"53°18'5.63""N","6°25'14.72""W",N7,WB,Wireless,High Mast,Mains,,1,,,,1,1,1,,,,N7E-J2J2-4266E,N7E-J2J2-04266E
LR2/RSU,LR2,N7 E 4.8,"53°17'49.30""N","6°25'31.84""W",N7,EB,Wireless,High Mast,Renewable,,,,12,1,1,1,1,,,1,N7W-J2J3-5142W,N7W-J2J3-05142W
A3,A3,N7 E/W 5.4,"53°17'34.13""N","6°25'49.88""W",N7,WB,Wireless,High Mast,Mains,,1,,,,1,1,1,,,,N7W-J3J3A-5568W,N7W-J3J3A-05568W
LR3,LR4,N7 E 6,"53°17'29.70""N","6°26'18.73""W",N7,EB,Wireless,High Mast,Renewable,,,,12,1,1,1,1,,1,,N7W-J3AJ4-6050W,N7W-J3AJ4-06050W
E2,E2,N7 E 6.6,"53°17'24.77""N","6°26'50.47""W",N7,EB,Wireless,High Mast,Mains,,1,,16,1,1,1,1,,,,N7E-J4J3A-6599E,N7E-J4J3A-06599E
LR4,NEW,N7 E 7,"53°17'15.06""N","6°27'5.60""W",N7,EB,Wireless,TBC ,Renewable,,,,12,1,,1,1,,1,,N7E-J4J3A-7050E,N7E-J4J3A-07050E
A4,A4,N7 E/W 7.4,"53°17'5.46""N","6°27'19.70""W",N7,WB,Wireless,High Mast,Mains,,1,,,,1,1,1,,,,N7W-J4J4-7619W,N7W-J4J4-07619W
LR5,LR6,N7 E 7.7,"53°17'1.57""N","6°27'35.54""W",N7,EB (Past Footpath),Wireless,High Mast,Renewable,,,,12,1,,1,1,,1,,N7E-J4J4-7705E,N7E-J4J4-07705E
LR6/RSU,LR7,N7 E 8.1,"53°17'1.14""N","6°27'57.90""W",N7,EB,Wireless,High Mast,Renewable,,,,12,1,1,1,1,,1,1,N7W-J4J4-8115W,N7W-J4J4-08115W
A5,A5,N7 E 8.6,"53°16'57.23""N","6°28'25.66""W",N7,EB,Wireless,High Mast,Mains,,1,,12,1,1,1,1,,,,N7E-J4J4-8638E,N7E-J4J4-08638E
LR7,LR9,N7 E 9,"53°16'51.31""N","6°28'45.74""W",N7,EB,Wireless,High Mast,Renewable,,,,12,1,,1,1,,1,,N7W-J4J5-9061W,N7W-J4J5-09061W
LR8/RSU,LR10,N7 E 9.6,"53°16'45.68""N","6°29'15.26""W",N7,EB,Wireless,High Mast,Renewable,,,,12,1,1,1,1,,1,1,N7E-J4J5-9627E,N7E-J4J5-09627E
LR9,LR11,N7 W 10.1,"53°16'40.61""N","6°29'38.34""W",N7,WB,Wireless,A6,Renewable,,,,12,1,,1,1,,1,,N7E-J4J5-10084E,N7E-J4J5-10084E
A6 ,A6,N7 E 10.6,"53°16'36.54""N","6°30'4.36""W",N7,EB ,Wireless,LR10/ LR9,Mains,,1,,12,1,1,1,1,,,,N7E-J5J4-10582E,N7E-J5J4-10582E
LR10,LR12,N7 W 11.1,"53°16'28.69""N","6°30'28.70""W",N7,WB,Wireless,A6 / LR11,Renewable,,,,12,1,,1,1,,1,,N7W-J5J4-11097W,N7W-J5J4-11097W
LR11/RSU,LR13,N7 E 11.5,"53°16'19.54""N","6°30'47.02""W",N7,EB,Wireless,LR 13 / LR 10,Renewable,,,,12,1,1,1,1,,1,1,N7W-J5J4-11550W,N7W-J5J4-11550W
RSU1 ,NEW,N7 E/W 12.5,"53°16'0.96""N","6°31'30.65""W",N7,WB,Wireless,TBC ,Renewable,,,,,,1,1,1,,,1,N7E-J5J6-12540E,N7E-J5J6-12540E
LR13,LR15,N7 E 13,"53°15'51.32""N","6°31'48.65""W",N7,EB,Wireless,LR 11 / High Mast,Renewable,,,,6,1,,1,1,,1,,N7W-J5J6-13037W,N7W-J5J6-13037W
LR14,LR16,N7 W 13,"53°15'52.57""N","6°31'50.71""W",N7,WB,Wireless,High Mast,Renewable,,,,6,1,,1,1,,1,,N7E-J5J6-12972E,N7E-J5J6-12972E
LR15,LR17,N7 E 13.5,"53°15'44.11""N","6°32'14.09""W",N7,EB,Wireless,High Mast,Renewable,,,,6,1,1,1,1,,1,1,N7W-J6J5-13534W,N7W-J6J5-13534W
Q1,Q1,N7 W 14.1,"53°15'34.82""N","6°32'45.44""W",N7,WB,Wireless,High Mast,Mains,,1,,12,1,1,1,1,,,,N7W-J6J5-14143W,N7W-J6J5-14143W
LR16,LR18,N7 W 14.4,"53°15'31.33""N","6°32'57.88""W",N7,WB,Wireless,High Mast,Renewable,,,,6,1,,1,1,,1,,N7W-J6J6-14610W,N7W-J6J6-14610W
LR17,LR19,N7 E 14.4,"53°15'32.47""N","6°32'58.96""W",N7,EB,Wireless,High Mast,Renewable,,,,6,1,,1,1,,1,,N7E-J6J6-14393E,N7E-J6J6-14393E
RSU2,NEW,N7 E/W 14.8,"53°15'27.25""N","6°33'15.65""W",N7,WB,Wireless,TBC ,Renewable,,,,,,1,1,1,,,1,N7E-J6J7-14748E,N7E-J6J7-14748E
RSU4,NEW,N7 E/W 15.4,"53°15'19.73""N","6°33'47.39""W",N7,WB,Wireless,TBC ,Renewable,,,,,,1,1,1,,,1,N7E-J7J6-15373E,N7E-J7J6-15373E
LR18,LR20,N7 W 16,"53°15'10.74""N","6°34'17.55""W",N7,WB,Wireless,High Mast,Renewable,,,,6,1,,1,1,,1,,N7W-J7J7-16029W,N7W-J7J7-16029W
LR19,LR21,N7 E 16,"53°15'12.21""N","6°34'18.20""W",N7,EB,Wireless,High Mast,Renewable,,,,6,1,,1,1,,1,,N7E-J7J7-15976E,N7E-J7J7-15976E
A7,A7,N7 W 16.3,"53°15'8.05""N","6°34'31.77""W",N7,WB,Wireless,High Mast,Mains,,1,,12,1,1,1,1,,,,N7W-J7J7-16723W,N7W-J7J7-16723W
LR20,LR22,N7 E 16.5,"53°15'7.55""N","6°34'42.70""W",N7,EB,Wireless,High Mast,Renewable,,,,6,1,,1,1,,1,,N7W-J7J7-16540W,N7W-J7J7-16540W
RSU E2,NEW,N7 E 17.3,"53°15'0.71""N","6°35'25.96""W",N7,EB,Wireless,TBC ,Mains,,,,,,1,1,1,,,,N7E-J7J8-17301E,N7E-J7J8-17301E
LR22,LR25,N7 E 18,"53°14'48.44""N","6°36'0.47""W",N7,EB,Wireless,High Mast,Renewable,,,,6,1,,1,1,,1,,N7E-J8J7-18053E,N7E-J8J7-18053E
A8/LR21/RSU,LR24,N7 W 18,"53°14'47.32""N","6°35'59.22""W",N7,WB,Wireless,High Mast,Mains,1,1,,6,1,1,1,1,,,,N7W-J8J7-18059W,N7W-J8J7-18059W
A9,A9/LR27,N7 E 19,"53°14'31.67""N","6°36'42.40""W",N7,WB,Wireless,High Mast,Mains,,1,,12,1,1,1,1,,,,N7E-J8J8-18968E,N7E-J8J8-18968E
LR23,LR26,N7 E 19,"53°14'30.58""N","6°36'40.96""W",N7,EB,Wireless,High Mast,Renewable,,,,6,1,,1,1,,1,,N7W-J8J8-19037W,N7W-J8J8-19037W
RSU3,NEW,N7 E/W 19.8,"53°14'15.93""N","6°37'21.67""W",N7,WB,Fibre,TBC ,Renewable,,,,,,1,1,,,,1,N7E-J9J8-19854E,N7E-J9J8-19854E
Q2/E3,,N7 W 20.7,"53°14'4.80""N","6°38'4.99""W",N7,WB,Fibre,High Mast,Mains,,1,1,,,1,1,1,,,,M7E-J9J9-20749E,M7E-J9J9-20749E
LT1/RSU,,M7 W 21.6,"53°14'20.49""N","6°38'44.31""W",M7,WB,Fibre,High Mast,Mains,,,,12,1,1,1,,,,1,M7W-J9J9A-21634W,M7W-J9J9A-21634W
Q3,,M7 E 22,"53°14'27.59""N","6°38'59.72""W",M7,EB,Fibre,High Mast,Mains,1,1,,,,1,1,,,,,M7E-J9J9A-21960E,M7E-J9J9A-21960E
LT2,,M7 E 22.1,"53°14'29.52""N","6°39'6.74""W",M7,EB,FIbre,High Mast,Mains,,,,12,1,,1,,,,,M7E-J9J9A-22137E,M7E-J9J9A-22137E
LT3/RSU,,M7 W 22.6,"53°14'29.75""N","6°39'33.38""W",M7,WB,Fibre,High Mast,Mains,,,,12,1,,1,,,,,M7W-J9AJ9-22627W,M7W-J9AJ9-22627W
LT4,,M7 E 23.1,"53°14'25.90""N","6°39'59.24""W",M7,EB,Fibre,High Mast,Mains,,,,12,1,,1,,,,,M7E-J9AJ9-23126E,M7E-J9AJ9-23126E
LT5/RSU,,M7 E 23.7,"53°14'16.49""N","6°40'24.21""W",M7,WB,Fibre,High Mast,Mains,,,,12,1,1,1,,,,1,M7W-J9AJ9-23669W,M7W-J9AJ9-23669W
E4,,M7 E 24.4,"53°14'8.34""N","6°41'0.60""W",M7,EB Sallins Bypass,Fibre,High Mast,Mains,,1,,,,1,1,,1,,,M7E-J9AJ9A-24365E,M7E-J9AJ9A-24365E
RSU8,,M7 E/W 25.1,"53°13'49.99""N","6°41'28.89""W",M7,WB,Fibre,High Mast,Mains,,,,,,1,1,1,,,1,M7E-J9AJ10-25137E,M7E-J9AJ10-25137E
RSU9,,M7 E/W 26,"53°13'24.53""N","6°41'55.48""W",M7,WB,Fibre,High Mast,Mains,,,,,,1,1,,,,1,M7E-J9AJ10-26068E,M7E-J9AJ10-26068E
RSU10,,M7 E/W 27.1,"53°12'52.10""N","6°42'14.64""W",M7,WB,Fibre,High Mast,Mains,,,,,,1,1,1,,,1,M7E-J10J9A-27125E,M7E-J10J9A-27125E
E5,,M7 E 28.1,"53°12'30.77""N","6°42'49.47""W",M7,EB Over Bridge,Fibre,High Mast,Mains,,1,,,,1,1,,,,,M7E-J10J10-28066E,M7E-J10J10-28066E
RSU11,,M7 E/W 29,"53°12'3.60""N","6°43'11.54""W",M8,WB,Fibre,High Mast,Renewable,,,,,,1,1,,,,1,M7W-J10J11-29046W,M7W-J10J11-29046W
Q4,,M7 E 30,"53°11'33.50""N","6°43'33.04""W",M7,EB,Fibre,High Mast,Mains,,1,,,,1,1,,,,,M7E-J10J11-30040E,M7E-J10J11-30040E
Q5,,M7 W 31.2,"53°11'0.49""N","6°44'7.34""W",M7,WB,Fibre,High Mast,Mains,,1,,0,,1,1,,1,,,M7W-J11J10-31236W,M7W-J11J10-31236W
RSU X3,,M7 W 30.6,"53°11'16.69""N","6°43'49.16""W",M7,WB,Fibre,High Mast,Mains,,,,,,1,1,,,,1,M7W-J11J10-30634W,M7W-J11J10-30634W
E6,,M7 W 32.2,"53°10'35.65""N","6°44'35.99""W",M7,WB,Fibre,High Mast,Mains,,1,,,,1,1,,,,,M7W-J11J10-32173W,M7W-J11J10-32173W
,,,,,,,,High Mast,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
